id_student,code_module,code_presentation,id_assessment,prev_avg_score,prev_std_score,prev_min_score,prev_max_score,num_prev_quizzes,prev_avg_delay,trend,actual_score
39655,BBB,2013B,14985,78.0,0.0,78.0,78.0,1,-1.0,0.0,70.0
39655,BBB,2013B,14986,74.0,5.656854249492381,70.0,78.0,2,-1.0,-8.0,75.0
39655,BBB,2013B,14987,74.33333333333333,4.041451884327381,70.0,78.0,3,-1.0,-3.0,92.0
39655,BBB,2013B,14988,78.75,9.429563439877091,70.0,92.0,4,-1.0,14.0,84.0
39655,BBB,2013B,14989,79.8,8.497058314499201,70.0,92.0,5,-1.0,6.0,95.0
39660,DDD,2014B,25356,85.0,0.0,85.0,85.0,1,-10.0,0.0,85.0
39660,DDD,2014B,25357,85.0,0.0,85.0,85.0,2,-8.0,0.0,77.0
39660,DDD,2014B,25358,82.33333333333333,4.618802153517006,77.0,85.0,3,-7.0,-8.0,11.0
39882,FFF,2014B,34887,90.0,0.0,90.0,90.0,1,-1.0,0.0,82.0
39882,FFF,2014B,34888,86.0,5.656854249492381,82.0,90.0,2,-1.0,-8.0,68.0
39882,FFF,2014B,34889,80.0,11.135528725660043,68.0,90.0,3,1.3333333333333333,-22.0,65.0
40184,DDD,2013J,25349,95.0,0.0,95.0,95.0,1,-8.0,0.0,85.0
40184,DDD,2013J,25350,90.0,7.0710678118654755,85.0,95.0,2,-7.0,-10.0,93.0
40184,DDD,2013J,25351,91.0,5.291502622129181,85.0,95.0,3,-11.666666666666666,-2.0,100.0
40184,DDD,2013J,25352,93.25,6.238322424070967,85.0,100.0,4,-15.75,5.0,92.0
40184,DDD,2013J,25353,93.0,5.431390245600108,85.0,100.0,5,-15.2,-3.0,91.0
40419,DDD,2013J,25349,82.0,0.0,82.0,82.0,1,0.0,0.0,71.0
40419,DDD,2013J,25350,76.5,7.7781745930520225,71.0,82.0,2,0.0,-11.0,86.0
40419,DDD,2013J,25351,79.66666666666667,7.76745346515403,71.0,86.0,3,0.0,4.0,68.0
40419,DDD,2013J,25352,76.75,8.616843969807043,68.0,86.0,4,0.0,-14.0,53.0
40419,DDD,2013J,25353,72.0,12.98075498574717,53.0,86.0,5,0.0,-29.0,72.0
40563,DDD,2013J,25349,94.0,0.0,94.0,94.0,1,-1.0,0.0,84.0
40563,DDD,2013J,25350,89.0,7.0710678118654755,84.0,94.0,2,-1.0,-10.0,97.0
40563,DDD,2013J,25351,91.66666666666667,6.8068592855540455,84.0,97.0,3,-1.0,3.0,60.0
40563,DDD,2013J,25352,83.75,16.78044496827582,60.0,97.0,4,-0.75,-34.0,62.0
40563,DDD,2013J,25353,79.4,17.487138130637614,60.0,97.0,5,-0.6,-32.0,52.0
40604,CCC,2014B,24283,90.0,0.0,90.0,90.0,1,0.0,0.0,68.0
40604,CCC,2014B,24284,79.0,15.556349186104045,68.0,90.0,2,0.0,-22.0,57.0
40604,CCC,2014B,24285,71.66666666666667,16.802777548171413,57.0,90.0,3,3.0,-33.0,37.0
40878,FFF,2014J,34900,94.0,0.0,94.0,94.0,1,-4.0,0.0,90.0
40878,FFF,2014J,34901,92.0,2.8284271247461903,90.0,94.0,2,-5.0,-4.0,76.0
40878,FFF,2014J,34902,86.66666666666667,9.451631252505218,76.0,94.0,3,-3.6666666666666665,-18.0,94.0
40878,FFF,2014J,34903,88.5,8.54400374531753,76.0,94.0,4,-3.75,0.0,90.0
41060,DDD,2013B,25335,85.0,0.0,85.0,85.0,1,-1.0,0.0,86.0
41060,DDD,2013B,25336,85.5,0.7071067811865476,85.0,86.0,2,-0.5,1.0,90.0
41060,DDD,2013B,25337,87.0,2.6457513110645907,85.0,90.0,3,-0.3333333333333333,5.0,84.0
41060,DDD,2013B,25338,86.25,2.6299556396765835,84.0,90.0,4,-0.25,-1.0,56.0
41414,GGG,2014B,37426,78.0,0.0,78.0,78.0,1,5.0,0.0,75.0
41414,GGG,2014B,37427,76.5,2.1213203435596424,75.0,78.0,2,2.0,-3.0,47.0
41547,BBB,2014J,15021,100.0,0.0,100.0,100.0,1,-9.0,0.0,80.0
41547,BBB,2014J,15022,90.0,14.142135623730951,80.0,100.0,2,-5.5,-20.0,63.0
41547,BBB,2014J,15023,81.0,18.520259177452136,63.0,100.0,3,-4.0,-37.0,25.0
41547,BBB,2014J,15024,67.0,31.822423959633664,25.0,100.0,4,-3.0,-75.0,40.0
42552,FFF,2014J,34900,84.0,0.0,84.0,84.0,1,-7.0,0.0,84.0
42552,FFF,2014J,34901,84.0,0.0,84.0,84.0,2,-6.5,0.0,68.0
42552,FFF,2014J,34902,78.66666666666667,9.237604307034013,68.0,84.0,3,-6.0,-16.0,74.0
42552,FFF,2014J,34903,77.5,7.895146188218008,68.0,84.0,4,-6.25,-10.0,61.0
42616,FFF,2013J,34874,76.0,0.0,76.0,76.0,1,-1.0,0.0,74.0
42616,FFF,2013J,34875,75.0,1.4142135623730951,74.0,76.0,2,1.0,-2.0,71.0
42616,FFF,2013J,34876,73.66666666666667,2.5166114784235836,71.0,76.0,3,0.3333333333333333,-5.0,67.0
42616,FFF,2013J,34877,72.0,3.9157800414902435,67.0,76.0,4,1.0,-9.0,82.0
42638,CCC,2014B,24283,84.0,0.0,84.0,84.0,1,-1.0,0.0,84.0
42638,CCC,2014B,24284,84.0,0.0,84.0,84.0,2,-1.0,0.0,76.0
42638,CCC,2014B,24285,81.33333333333333,4.618802153517006,76.0,84.0,3,-1.0,-8.0,73.0
42638,EEE,2013J,30710,83.0,0.0,83.0,83.0,1,-2.0,0.0,79.0
42638,EEE,2013J,30711,81.0,2.8284271247461903,79.0,83.0,2,-2.0,-4.0,86.0
42638,EEE,2013J,30712,82.66666666666667,3.511884584284246,79.0,86.0,3,-2.0,3.0,75.0
42668,FFF,2013B,34861,76.0,0.0,76.0,76.0,1,0.0,0.0,72.0
42668,FFF,2013B,34862,74.0,2.8284271247461903,72.0,76.0,2,-0.5,-4.0,92.0
42668,FFF,2013B,34863,80.0,10.583005244258363,72.0,92.0,3,-0.3333333333333333,16.0,76.0
42668,FFF,2013B,34864,79.0,8.86942313043338,72.0,92.0,4,-0.5,0.0,73.0
42746,CCC,2014J,24292,98.0,0.0,98.0,98.0,1,-2.0,0.0,96.0
42746,CCC,2014J,24293,97.0,1.4142135623730951,96.0,98.0,2,-1.5,-2.0,95.0
42746,CCC,2014J,24294,96.33333333333333,1.5275252316519468,95.0,98.0,3,-1.6666666666666667,-3.0,95.0
42746,FFF,2014B,34887,96.0,0.0,96.0,96.0,1,-2.0,0.0,94.0
42746,FFF,2014B,34888,95.0,1.4142135623730951,94.0,96.0,2,-2.0,-2.0,94.0
42746,FFF,2014B,34889,94.66666666666667,1.1547005383792517,94.0,96.0,3,-3.3333333333333335,-2.0,89.0
42746,FFF,2014B,34890,93.25,2.9860788111948193,89.0,96.0,4,-2.75,-7.0,92.0
43273,FFF,2013B,34861,90.0,0.0,90.0,90.0,1,0.0,0.0,72.0
43273,FFF,2013B,34862,81.0,12.727922061357855,72.0,90.0,2,4.0,-18.0,72.0
43273,FFF,2013B,34863,78.0,10.392304845413264,72.0,90.0,3,2.6666666666666665,-18.0,59.0
43273,FFF,2013B,34864,73.25,12.737739202856996,59.0,90.0,4,2.0,-31.0,71.0
43284,DDD,2013B,25335,79.0,0.0,79.0,79.0,1,-2.0,0.0,83.0
43284,DDD,2013B,25336,81.0,2.8284271247461903,79.0,83.0,2,-1.5,4.0,65.0
43284,DDD,2013B,25337,75.66666666666667,9.451631252505218,65.0,83.0,3,-1.0,-14.0,45.0
43430,FFF,2013B,34861,98.0,0.0,98.0,98.0,1,-5.0,0.0,90.0
43430,FFF,2013B,34862,94.0,5.656854249492381,90.0,98.0,2,-5.0,-8.0,97.0
43430,FFF,2013B,34863,95.0,4.358898943540674,90.0,98.0,3,-4.666666666666667,-1.0,88.0
43430,FFF,2013B,34864,93.25,4.9916597106239795,88.0,98.0,4,-5.25,-10.0,100.0
43564,EEE,2013J,30710,94.0,0.0,94.0,94.0,1,0.0,0.0,98.0
43564,EEE,2013J,30711,96.0,2.8284271247461903,94.0,98.0,2,-1.0,4.0,94.0
43564,EEE,2013J,30712,95.33333333333333,2.3094010767585034,94.0,98.0,3,-1.0,0.0,85.0
43958,FFF,2013J,34874,88.0,0.0,88.0,88.0,1,-6.0,0.0,96.0
45423,FFF,2014J,34900,60.0,0.0,60.0,60.0,1,-7.0,0.0,62.0
45423,FFF,2014J,34901,61.0,1.4142135623730951,60.0,62.0,2,-0.5,2.0,53.0
45423,FFF,2014J,34902,58.333333333333336,4.725815626252609,53.0,62.0,3,0.3333333333333333,-7.0,40.0
45423,FFF,2014J,34903,53.75,9.945685831890462,40.0,62.0,4,2.25,-20.0,57.0
45462,AAA,2013J,1753,70.0,0.0,70.0,70.0,1,1.0,0.0,65.0
45462,AAA,2013J,1754,67.5,3.5355339059327378,65.0,70.0,2,0.5,-5.0,62.0
45462,AAA,2013J,1755,65.66666666666667,4.041451884327381,62.0,70.0,3,0.3333333333333333,-8.0,75.0
45462,AAA,2013J,1756,68.0,5.715476066494082,62.0,75.0,4,0.25,5.0,68.0
45642,AAA,2013J,1753,72.0,0.0,72.0,72.0,1,-1.0,0.0,72.0
45642,AAA,2013J,1754,72.0,0.0,72.0,72.0,2,1.0,0.0,72.0
45642,AAA,2013J,1755,72.0,0.0,72.0,72.0,3,0.3333333333333333,0.0,73.0
45642,AAA,2013J,1756,72.25,0.5,72.0,73.0,4,0.25,1.0,73.0
45664,DDD,2013B,25335,66.0,0.0,66.0,66.0,1,0.0,0.0,46.0
45664,DDD,2013B,25336,56.0,14.142135623730951,46.0,66.0,2,0.0,-20.0,54.0
45664,DDD,2013B,25337,55.333333333333336,10.066445913694333,46.0,66.0,3,0.0,-12.0,65.0
45664,DDD,2013B,25338,57.75,9.535023160258536,46.0,66.0,4,0.0,-1.0,55.0
45664,DDD,2013B,25339,57.2,8.34865258589672,46.0,66.0,5,-0.2,-11.0,50.0
46016,DDD,2014J,25363,65.0,0.0,65.0,65.0,1,0.0,0.0,65.0
46016,DDD,2014J,25364,65.0,0.0,65.0,65.0,2,0.0,0.0,65.0
46148,FFF,2014B,34887,84.0,0.0,84.0,84.0,1,-1.0,0.0,76.0
46148,FFF,2014B,34888,80.0,5.656854249492381,76.0,84.0,2,-0.5,-8.0,90.0
46148,FFF,2014B,34889,83.33333333333333,7.023769168568492,76.0,90.0,3,-0.3333333333333333,6.0,87.0
46148,FFF,2014B,34890,84.25,6.020797289396148,76.0,90.0,4,-0.25,3.0,84.0
46605,CCC,2014B,24283,98.0,0.0,98.0,98.0,1,-1.0,0.0,97.0
46605,CCC,2014B,24284,97.5,0.7071067811865476,97.0,98.0,2,-2.5,-1.0,94.0
46605,CCC,2014B,24285,96.33333333333333,2.081665999466133,94.0,98.0,3,-2.6666666666666665,-4.0,88.0
46705,CCC,2014J,24292,100.0,0.0,100.0,100.0,1,0.0,0.0,100.0
46705,CCC,2014J,24294,100.0,0.0,100.0,100.0,2,4.0,0.0,35.0
46753,DDD,2014B,25356,80.0,0.0,80.0,80.0,1,-3.0,0.0,69.0
46753,DDD,2014B,25357,74.5,7.7781745930520225,69.0,80.0,2,13.5,-11.0,78.0
46753,DDD,2014B,25358,75.66666666666667,5.8594652770823155,69.0,80.0,3,16.0,-2.0,64.0
46753,DDD,2014B,25360,72.75,7.544313531837517,64.0,80.0,4,12.0,-16.0,24.0
46844,AAA,2014J,1759,56.0,0.0,56.0,56.0,1,0.0,0.0,63.0
46844,AAA,2014J,1760,59.5,4.949747468305833,56.0,63.0,2,0.0,7.0,68.0
46844,AAA,2014J,1761,62.333333333333336,6.027713773341708,56.0,68.0,3,0.0,12.0,64.0
46844,AAA,2014J,1762,62.75,4.9916597106239795,56.0,68.0,4,0.0,8.0,73.0
47061,EEE,2014J,30720,73.0,0.0,73.0,73.0,1,-1.0,0.0,91.0
47061,EEE,2014J,30721,82.0,12.727922061357855,73.0,91.0,2,0.0,18.0,60.0
47061,EEE,2014J,30722,74.66666666666667,15.56705923844749,60.0,91.0,3,-0.3333333333333333,-13.0,58.0
47063,DDD,2013J,25349,43.0,0.0,43.0,43.0,1,6.0,0.0,38.0
47063,DDD,2013J,25350,40.5,3.5355339059327378,38.0,43.0,2,5.0,-5.0,87.0
47063,DDD,2013J,25351,56.0,26.962937525425527,38.0,87.0,3,2.6666666666666665,44.0,29.0
47861,FFF,2014J,34900,72.0,0.0,72.0,72.0,1,-1.0,0.0,64.0
47861,FFF,2014J,34901,68.0,5.656854249492381,64.0,72.0,2,-1.5,-8.0,46.0
47861,FFF,2014J,34902,60.666666666666664,13.316656236958785,46.0,72.0,3,5.666666666666667,-26.0,20.0
47861,FFF,2014J,34903,50.5,23.057898140695016,20.0,72.0,4,9.25,-52.0,65.0
47891,BBB,2014J,15021,100.0,0.0,100.0,100.0,1,-1.0,0.0,57.0
47891,BBB,2014J,15022,78.5,30.405591591021544,57.0,100.0,2,2.5,-43.0,40.0
47924,FFF,2013J,34874,44.0,0.0,44.0,44.0,1,8.0,0.0,38.0
48040,BBB,2013J,14997,60.0,0.0,60.0,60.0,1,-1.0,0.0,56.0
48040,BBB,2013J,14998,58.0,2.8284271247461903,56.0,60.0,2,-1.0,-4.0,67.0
48040,BBB,2013J,14999,61.0,5.5677643628300215,56.0,67.0,3,-1.3333333333333333,7.0,64.0
48040,BBB,2013J,15000,61.75,4.7871355387816905,56.0,67.0,4,-1.0,4.0,59.0
48040,BBB,2013J,15001,61.2,4.324349662087931,56.0,67.0,5,0.6,-1.0,64.0
48152,DDD,2013J,25349,59.0,0.0,59.0,59.0,1,-1.0,0.0,62.0
48152,DDD,2013J,25350,60.5,2.1213203435596424,59.0,62.0,2,0.5,3.0,51.0
48152,DDD,2013J,25352,57.333333333333336,5.686240703077327,51.0,62.0,3,0.3333333333333333,-8.0,43.0
48152,DDD,2013J,25353,53.75,8.539125638299666,43.0,62.0,4,0.5,-16.0,51.0
48503,BBB,2013J,14997,76.0,0.0,76.0,76.0,1,-2.0,0.0,71.0
48503,BBB,2013J,14998,73.5,3.5355339059327378,71.0,76.0,2,-1.0,-5.0,75.0
48503,BBB,2013J,15000,74.0,2.6457513110645907,71.0,76.0,3,-1.3333333333333333,-1.0,72.0
48503,BBB,2013J,15001,73.5,2.3804761428476167,71.0,76.0,4,-1.5,-4.0,74.0
48635,FFF,2014B,34887,76.0,0.0,76.0,76.0,1,-1.0,0.0,86.0
48635,FFF,2014B,34888,81.0,7.0710678118654755,76.0,86.0,2,-0.5,10.0,80.0
48635,FFF,2014B,34889,80.66666666666667,5.033222956847166,76.0,86.0,3,-1.0,4.0,79.0
48635,FFF,2014B,34890,80.25,4.193248541803041,76.0,86.0,4,-1.0,3.0,93.0
49119,CCC,2014B,24283,98.0,0.0,98.0,98.0,1,0.0,0.0,92.0
49119,CCC,2014B,24284,95.0,4.242640687119285,92.0,98.0,2,2.0,-6.0,95.0
49119,CCC,2014B,24285,95.0,3.0,92.0,98.0,3,1.3333333333333333,-3.0,91.0
49119,DDD,2014B,25356,69.0,0.0,69.0,69.0,1,1.0,0.0,73.0
49123,GGG,2014B,37426,69.0,0.0,69.0,69.0,1,-1.0,0.0,77.0
49123,GGG,2014B,37427,73.0,5.656854249492381,69.0,77.0,2,-0.5,8.0,80.0
50069,BBB,2014B,15009,78.0,0.0,78.0,78.0,1,-1.0,0.0,84.0
50069,BBB,2014B,15011,81.0,4.242640687119285,78.0,84.0,2,3.0,6.0,67.0
50263,FFF,2013B,34861,84.0,0.0,84.0,84.0,1,-3.0,0.0,84.0
50263,FFF,2013B,34862,84.0,0.0,84.0,84.0,2,-2.0,0.0,80.0
50263,FFF,2013B,34863,82.66666666666667,2.3094010767585034,80.0,84.0,3,-1.6666666666666667,-4.0,79.0
50263,FFF,2013B,34864,81.75,2.6299556396765835,79.0,84.0,4,-1.5,-5.0,89.0
50476,DDD,2014B,25357,86.0,0.0,86.0,86.0,1,-1.0,0.0,87.0
50476,DDD,2014B,25358,86.5,0.7071067811865476,86.0,87.0,2,-3.0,1.0,84.0
50476,DDD,2014B,25359,85.66666666666667,1.5275252316519468,84.0,87.0,3,-2.6666666666666665,-2.0,87.0
50487,FFF,2013J,34874,72.0,0.0,72.0,72.0,1,-4.0,0.0,86.0
50487,FFF,2013J,34875,79.0,9.899494936611665,72.0,86.0,2,-3.0,14.0,84.0
50487,FFF,2013J,34876,80.66666666666667,7.571877794400366,72.0,86.0,3,-4.666666666666667,12.0,80.0
50487,FFF,2013J,34877,80.5,6.191391873668904,72.0,86.0,4,-4.5,8.0,89.0
50993,BBB,2013B,14985,61.0,0.0,61.0,61.0,1,0.0,0.0,35.0
50993,BBB,2013B,14986,48.0,18.384776310850235,35.0,61.0,2,0.0,-26.0,35.0
50993,BBB,2013B,14988,43.666666666666664,15.01110699893027,35.0,61.0,3,0.0,-26.0,20.0
50993,BBB,2013B,14989,37.75,17.03672503740082,20.0,61.0,4,0.75,-41.0,5.0
51030,DDD,2014B,25356,84.0,0.0,84.0,84.0,1,-1.0,0.0,84.0
51030,DDD,2014B,25357,84.0,0.0,84.0,84.0,2,-1.0,0.0,87.0
51030,DDD,2014B,25358,85.0,1.7320508075688772,84.0,87.0,3,-2.3333333333333335,3.0,82.0
51030,DDD,2014B,25359,84.25,2.0615528128088303,82.0,87.0,4,-2.0,-2.0,72.0
51033,DDD,2014J,25363,95.0,0.0,95.0,95.0,1,-14.0,0.0,100.0
51033,DDD,2014J,25364,97.5,3.5355339059327378,95.0,100.0,2,-10.5,5.0,98.0
51033,DDD,2014J,25365,97.66666666666667,2.516611478423583,95.0,100.0,3,-7.666666666666667,3.0,83.0
51033,DDD,2014J,25366,94.0,7.615773105863909,83.0,100.0,4,-6.0,-12.0,88.0
51033,DDD,2014J,25367,92.8,7.12039324756716,83.0,100.0,5,-4.8,-7.0,81.0
51153,DDD,2014J,25363,75.0,0.0,75.0,75.0,1,-2.0,0.0,60.0
51153,DDD,2014J,25364,67.5,10.606601717798213,60.0,75.0,2,-2.0,-15.0,75.0
51153,DDD,2014J,25365,70.0,8.660254037844387,60.0,75.0,3,-1.6666666666666667,0.0,75.0
51153,DDD,2014J,25366,71.25,7.5,60.0,75.0,4,-1.25,0.0,71.0
51153,DDD,2014J,25367,71.2,6.496152707564685,60.0,75.0,5,-1.2,-4.0,23.0
51163,DDD,2013J,25349,87.0,0.0,87.0,87.0,1,0.0,0.0,68.0
51163,DDD,2013J,25350,77.5,13.435028842544403,68.0,87.0,2,0.0,-19.0,61.0
51163,DDD,2013J,25351,72.0,13.45362404707371,61.0,87.0,3,0.0,-26.0,79.0
51163,DDD,2013J,25352,73.75,11.528949070347508,61.0,87.0,4,0.0,-8.0,57.0
51163,DDD,2013J,25353,70.4,12.48198702130394,57.0,87.0,5,0.0,-30.0,60.0
51485,FFF,2013J,34874,96.0,0.0,96.0,96.0,1,0.0,0.0,88.0
51485,FFF,2013J,34875,92.0,5.656854249492381,88.0,96.0,2,0.0,-8.0,88.0
51485,FFF,2013J,34876,90.66666666666667,4.618802153517006,88.0,96.0,3,0.0,-8.0,94.0
51485,FFF,2013J,34877,91.5,4.123105625617661,88.0,96.0,4,0.0,-2.0,98.0
51576,FFF,2013J,34874,66.0,0.0,66.0,66.0,1,-1.0,0.0,90.0
51576,FFF,2013J,34875,78.0,16.97056274847714,66.0,90.0,2,-1.5,24.0,73.0
51576,FFF,2013J,34876,76.33333333333333,12.342339054382412,66.0,90.0,3,4.0,7.0,87.0
51576,FFF,2013J,34877,79.0,11.40175425099138,66.0,90.0,4,2.75,21.0,98.0
51955,DDD,2014J,25363,50.0,0.0,50.0,50.0,1,-1.0,0.0,45.0
51955,DDD,2014J,25364,47.5,3.5355339059327378,45.0,50.0,2,-1.0,-5.0,55.0
51955,DDD,2014J,25365,50.0,5.0,45.0,55.0,3,-0.6666666666666666,5.0,70.0
51955,DDD,2014J,25366,55.0,10.801234497346433,45.0,70.0,4,-0.5,20.0,64.0
51955,DDD,2014J,25367,56.8,10.183319694480772,45.0,70.0,5,0.2,14.0,42.0
52014,DDD,2013B,25335,81.0,0.0,81.0,81.0,1,-2.0,0.0,70.0
52014,DDD,2013B,25336,75.5,7.7781745930520225,70.0,81.0,2,-1.5,-11.0,39.0
52014,DDD,2013B,25337,63.333333333333336,21.77919496522618,39.0,81.0,3,-2.0,-42.0,0.0
52014,DDD,2013B,25338,47.5,36.318039594669756,0.0,81.0,4,-0.75,-81.0,36.0
52014,DDD,2013B,25339,45.2,31.870048635042902,0.0,81.0,5,1.8,-45.0,14.0
52130,AAA,2013J,1753,72.0,0.0,72.0,72.0,1,0.0,0.0,68.0
52130,AAA,2013J,1754,70.0,2.8284271247461903,68.0,72.0,2,0.0,-4.0,75.0
52130,AAA,2013J,1755,71.66666666666667,3.511884584284246,68.0,75.0,3,0.0,3.0,72.0
52130,AAA,2013J,1756,71.75,2.8722813232690143,68.0,75.0,4,1.75,0.0,70.0
52426,BBB,2014B,15009,46.0,0.0,46.0,46.0,1,-3.0,0.0,66.0
52426,BBB,2014B,15010,56.0,14.142135623730951,46.0,66.0,2,-2.0,20.0,53.0
52702,GGG,2014J,37436,70.0,0.0,70.0,70.0,1,-7.0,0.0,70.0
52702,GGG,2014J,37437,70.0,0.0,70.0,70.0,2,-3.0,0.0,75.0
52765,AAA,2014J,1759,67.0,0.0,67.0,67.0,1,0.0,0.0,70.0
52765,AAA,2014J,1760,68.5,2.1213203435596424,67.0,70.0,2,0.0,3.0,61.0
52765,AAA,2014J,1761,66.0,4.58257569495584,61.0,70.0,3,0.0,-6.0,65.0
52765,AAA,2014J,1762,65.75,3.774917217635375,61.0,70.0,4,1.5,-2.0,52.0
52797,BBB,2013J,14997,87.0,0.0,87.0,87.0,1,-3.0,0.0,70.0
52797,BBB,2013J,14998,78.5,12.020815280171307,70.0,87.0,2,-1.5,-17.0,79.0
52797,BBB,2013J,14999,78.66666666666667,8.504900548115383,70.0,87.0,3,-1.0,-8.0,72.0
52797,BBB,2013J,15000,77.0,7.702813338860896,70.0,87.0,4,2.75,-15.0,85.0
52797,BBB,2013J,15001,78.6,7.569676347110224,70.0,87.0,5,2.0,-2.0,90.0
52899,BBB,2013J,14997,73.0,0.0,73.0,73.0,1,-1.0,0.0,64.0
52899,BBB,2013J,14998,68.5,6.363961030678928,64.0,73.0,2,-0.5,-9.0,63.0
52899,BBB,2013J,14999,66.66666666666667,5.507570547286102,63.0,73.0,3,2.6666666666666665,-10.0,66.0
53025,AAA,2013J,1753,71.0,0.0,71.0,71.0,1,-10.0,0.0,80.0
53025,AAA,2013J,1754,75.5,6.363961030678928,71.0,80.0,2,-6.0,9.0,78.0
53025,AAA,2013J,1755,76.33333333333333,4.725815626252608,71.0,80.0,3,-5.0,7.0,80.0
53025,AAA,2013J,1756,77.25,4.272001872658765,71.0,80.0,4,-5.0,9.0,81.0
53136,FFF,2014B,34887,70.0,0.0,70.0,70.0,1,-1.0,0.0,84.0
53136,FFF,2014B,34888,77.0,9.899494936611665,70.0,84.0,2,-2.5,14.0,77.0
53136,FFF,2014B,34889,77.0,7.0,70.0,84.0,3,-2.3333333333333335,7.0,59.0
53136,FFF,2014B,34890,72.5,10.661457061146317,59.0,84.0,4,-2.0,-11.0,71.0
53166,FFF,2013J,34874,84.0,0.0,84.0,84.0,1,-3.0,0.0,66.0
53166,FFF,2013J,34875,75.0,12.727922061357855,66.0,84.0,2,-1.5,-18.0,72.0
53166,FFF,2013J,34876,74.0,9.16515138991168,66.0,84.0,3,-1.3333333333333333,-12.0,40.0
53166,FFF,2013J,34877,65.5,18.57417562100671,40.0,84.0,4,-1.0,-44.0,76.0
53300,CCC,2014J,24292,94.0,0.0,94.0,94.0,1,-1.0,0.0,94.0
53300,CCC,2014J,24293,94.0,0.0,94.0,94.0,2,-10.5,0.0,85.0
53300,CCC,2014J,24294,91.0,5.196152422706632,85.0,94.0,3,-19.333333333333332,-9.0,87.0
53488,DDD,2013B,25335,80.0,0.0,80.0,80.0,1,0.0,0.0,61.0
53488,DDD,2013B,25336,70.5,13.435028842544403,61.0,80.0,2,0.0,-19.0,83.0
53488,DDD,2013B,25337,74.66666666666667,11.930353445448855,61.0,83.0,3,-0.3333333333333333,3.0,79.0
53488,DDD,2013B,25338,75.75,9.97914491994847,61.0,83.0,4,-0.25,-1.0,63.0
53488,DDD,2013B,25339,73.2,10.353743284435827,61.0,83.0,5,-0.2,-17.0,51.0
53632,DDD,2014B,25356,80.0,0.0,80.0,80.0,1,-3.0,0.0,91.0
53632,DDD,2014B,25357,85.5,7.7781745930520225,80.0,91.0,2,-2.0,11.0,98.0
53632,DDD,2014B,25358,89.66666666666667,9.073771725877467,80.0,98.0,3,-1.3333333333333333,18.0,75.0
53709,FFF,2013B,34861,86.0,0.0,86.0,86.0,1,-2.0,0.0,82.0
53709,FFF,2013B,34862,84.0,2.8284271247461903,82.0,86.0,2,-1.5,-4.0,70.0
53709,FFF,2013B,34863,79.33333333333333,8.326663997864532,70.0,86.0,3,0.6666666666666666,-16.0,75.0
54062,EEE,2013J,30710,78.0,0.0,78.0,78.0,1,0.0,0.0,87.0
54062,EEE,2013J,30711,82.5,6.363961030678928,78.0,87.0,2,0.0,9.0,92.0
54062,EEE,2013J,30712,85.66666666666667,7.094598884597588,78.0,92.0,3,0.0,14.0,99.0
54810,DDD,2014B,25356,90.0,0.0,90.0,90.0,1,0.0,0.0,82.0
54810,DDD,2014J,25366,77.0,0.0,77.0,77.0,1,2.0,0.0,44.0
54810,DDD,2014J,25367,60.5,23.33452377915607,44.0,77.0,2,4.0,-33.0,47.0
54882,FFF,2013J,34874,82.0,0.0,82.0,82.0,1,0.0,0.0,62.0
54882,FFF,2013J,34875,72.0,14.142135623730951,62.0,82.0,2,0.0,-20.0,51.0
54882,FFF,2013J,34876,65.0,15.716233645501712,51.0,82.0,3,0.0,-31.0,29.0
54882,FFF,2013J,34877,56.0,22.105806175452337,29.0,82.0,4,-0.25,-53.0,5.0
55013,FFF,2013J,34874,72.0,0.0,72.0,72.0,1,-1.0,0.0,56.0
55013,FFF,2013J,34875,64.0,11.313708498984761,56.0,72.0,2,-1.0,-16.0,47.0
55013,FFF,2013J,34876,58.333333333333336,12.662279942148386,47.0,72.0,3,1.0,-25.0,38.0
55026,BBB,2013J,14997,59.0,0.0,59.0,59.0,1,-1.0,0.0,66.0
55026,BBB,2013J,14998,62.5,4.949747468305833,59.0,66.0,2,2.5,7.0,64.0
55026,BBB,2013J,14999,63.0,3.605551275463989,59.0,66.0,3,3.6666666666666665,5.0,62.0
55026,BBB,2013J,15000,62.75,2.9860788111948193,59.0,66.0,4,2.75,3.0,59.0
55104,AAA,2014J,1759,75.0,0.0,75.0,75.0,1,-3.0,0.0,64.0
55104,AAA,2014J,1760,69.5,7.7781745930520225,64.0,75.0,2,-0.5,-11.0,70.0
55104,AAA,2014J,1761,69.66666666666667,5.507570547286102,64.0,75.0,3,-0.3333333333333333,-5.0,68.0
55104,AAA,2014J,1762,69.25,4.573474244670748,64.0,75.0,4,0.0,-7.0,78.0
55450,FFF,2013B,34861,88.0,0.0,88.0,88.0,1,-1.0,0.0,64.0
55450,FFF,2013B,34862,76.0,16.97056274847714,64.0,88.0,2,-1.0,-24.0,82.0
55450,FFF,2013B,34863,78.0,12.489995996796797,64.0,88.0,3,-1.0,-6.0,63.0
55968,BBB,2014B,15009,62.0,0.0,62.0,62.0,1,-2.0,0.0,62.0
55968,BBB,2014B,15010,62.0,0.0,62.0,62.0,2,2.0,0.0,40.0
56637,FFF,2014J,34900,86.0,0.0,86.0,86.0,1,-2.0,0.0,88.0
56637,FFF,2014J,34901,87.0,1.4142135623730951,86.0,88.0,2,-2.0,2.0,90.0
